Machine,TestNumber,Type,DateTime,TestRef,ISO_Code,NAS_Class,AS4059,RH,Temperature,ISO4,ISO6,ISO14,Volume,TotalCount4,TotalCount6,TotalCount14,TotalCount21,TotalCount25,TotalCount38,TotalCount50,TotalCount68,Stage1Count4,Stage1Count6,Stage1Count14,Stage1Count21,Stage1Count25,Stage1Count38,Stage1Count50,Stage1Count68,Stage2Count4,Stage2Count6,Stage2Count14,Stage2Count21,Stage2Count25,Stage2Count38,Stage2Count50,Stage2Count68,Stage3Count4,Stage3Count6,Stage3Count14,Stage3Count21,Stage3Count25,Stage3Count38,Stage3Count50,Stage3Count68,Customer,Fluid,TankVolume,WorkingHours,Viscosity,Contamination,SampleMethodID,SampleDate,AnalysisRequestedCounting,AnalysisRequestedWater,AnalysisRequestedFilterability,AnalysisRequestedMembrane,AnalysisRequestedPhotography,AnalysisRequestedViscosity,AnalysisRequestedTAN,ResultWater,ResultFilterability,ResultViscosity,ResultViscosityTemp,ResultTAN,MembraneSize,MembraneVolume,MembranePoreSize,ContaminationLightMetal,ContaminationDarkMetal,ContaminationYellowMetal,ContaminationSilica,ContaminationRubberPlastic,ContaminationFibre,ContaminationOther,FilterabilityVolume,FilterabilityTime,FilterabilityArea,FilterabilityIndex,CountingNotes,CountingFailureID,ReferenceID,NASStage1Count5_15,NASStage1Count15_25,NASStage1Count25_50,NASStage1Count50_100,NASStage1Count100,NASStage2Count5_15,NASStage2Count15_25,NASStage2Count25_50,NASStage2Count50_100,NASStage2Count100,NASStage3Count5_15,NASStage3Count15_25,NASStage3Count25_50,NASStage3Count50_100,NASStage3Count100,NASTotalCount5_15,NASTotalCount15_25,NASTotalCount25_50,NASTotalCount50_100,NASTotalCount100,NAS_CLASS_5_15,NAS_CLASS_15_25,NAS_CLASS_25_50,NAS_CLASS_50_100,NAS_CLASS_100,AS4059_A,AS4059_B,AS4059_C,AS4059_D,AS4059_E,AS4059_F,AS4059E1_CLASS_6_14,AS4059E1_CLASS_14_21,AS4059E1_CLASS_21_38,AS4059E1_CLASS_38_70,AS4059E1_CLASS_70,AS4059E1_TotalCount6_14,AS4059E1_TotalCount14_21,AS4059E1_TotalCount21_38,AS4059E1_TotalCount38_70,AS4059E1_TotalCount70,AS4059E1_Stage1Count6_14,AS4059E1_Stage1Count14_21,AS4059E1_Stage1Count21_38,AS4059E1_Stage1Count38_70,AS4059E1_Stage1Count70,AS4059E1_Stage2Count6_14,AS4059E1_Stage2Count14_21,AS4059E1_Stage2Count21_38,AS4059E1_Stage2Count38_70,AS4059E1_Stage2Count70,AS4059E1_Stage3Count6_14,AS4059E1_Stage3Count14_21,AS4059E1_Stage3Count21_38,AS4059E1_Stage3Count38_70,AS4059E1_Stage3Count70,AS4059E1_CLASS1,AS4059E1_CLASS2,AS4059E1_CLASS3,AS4059E1_CLASS,portion,scanned_volume_ml,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_25,count_26,count_27,count_28,count_29,count_30,count_38,count_50,count_70
1117100009,11,5,2026-05-07 11:13,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/9E/7F,,,21,19,16,,1068992,457449,33921,10134,5119,475,114,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423528,23787,9659,457,18,11,10,11,9,7,11,11,10,11,9,7,11,10,11,9,7,423528,23787,9659,457,18,,,,,,,,,,,,,,,,11,11,11,11,0,21.856192,10689.87695,6879.561035,4574.493164,3194.792725,2160.166016,1467.135742,1032.750854,747.065186,551.971741,427.338867,339.263123,274.796265,226.526199,191.753448,165.399353,143.208847,121.201355,101.344276,85.742294,71.146889,60.715061,51.198307,42.139088,34.31522,29.511087,25.210247,21.45845,4.758377,1.143841,0.183014
1117100009,12,5,2026-05-07 11:16,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/8E/4F,,,21,19,16,,1072506,457095,34078,10004,4857,416,91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423017,24074,9588,412,4,11,10,11,9,4,11,11,10,11,8,4,11,10,11,9,4,423017,24074,9588,412,4,,,,,,,,,,,,,,,,11,11,11,11,0,21.84071,10725.10938,6899.72998,4570.959473,3169.860352,2159.636719,1477.56189,1048.317627,753.409607,557.903137,431.350464,340.831421,279.569672,233.096817,196.788483,169.820496,144.271866,121.516197,100.042534,83.971634,69.320091,58.102509,48.579006,39.147079,33.011749,26.784843,23.030388,19.092787,4.166531,0.915721,0.045786
1117100009,13,5,2026-05-07 11:18,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/9E/0F,,,21,19,16,,1071591,458149,33738,10214,4874,438,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424411,23524,9776,438,0,11,10,11,9,0,11,11,10,11,9,0,11,10,11,9,0,424411,23524,9776,438,0,,,,,,,,,,,,,,,,11,11,11,11,0,21.871016,10715.96289,6893.415527,4581.497559,3193.861816,2159.890625,1468.656128,1036.80603,749.850891,550.591736,425.540375,337.387177,275.112976,227.561447,193.452377,165.927368,143.02034,120.982033,102.144318,84.495392,68.401031,57.016098,48.740307,40.464512,32.966003,27.204956,22.861307,19.294943,4.389371,0.86873,0
1117100009,14,5,2026-05-07 11:21,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/8E/0F,,,21,19,16,,1075542,458758,34166,10101,5270,398,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424592,24065,9703,398,0,11,10,11,9,0,11,11,10,11,8,0,11,10,11,9,0,424592,24065,9703,398,0,,,,,,,,,,,,,,,,11,11,11,11,0,21.837437,10755.42871,6918.806641,4587.534668,3209.167969,2172.599365,1474.98999,1047.467285,752.377686,553.81958,434.574829,341.66098,274.711731,227.132889,193.291916,166.640442,142.415985,121.717583,101.01918,84.167389,71.436958,61.820442,52.707653,44.281754,35.901649,30.314913,25.369278,21.476879,3.983984,0.595308,0
1117100009,15,5,2026-05-07 11:24,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/8E/6F,,,21,19,16,,1070965,457808,33886,10254,5239,384,91,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423922,23632,9870,375,9,11,10,11,9,6,11,11,10,11,8,6,11,10,11,9,6,423922,23632,9870,375,9,,,,,,,,,,,,,,,,11,11,11,11,0,21.834881,10709.65332,6900.197754,4578.041992,3186.049072,2164.564209,1475.116821,1049.467651,754.114502,559.105408,427.847534,338.907288,274.69809,228.854004,193.772522,168.858261,144.356186,122.510399,102.542351,85.322197,71.216324,61.2323,52.393234,43.737358,36.318035,29.677286,24.685274,20.059647,3.847056,0.915966,0.091597
1117100009,16,5,2026-05-07 11:27,00009 RIG 5.6mg/l, 21/19/16 ,11,11A/11B/10C/11D/8E/6F,,,21,19,16,,1077099,460806,34812,10206,5121,402,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425994,24606,9804,393,9,11,10,11,9,6,11,11,10,11,8,6,11,10,11,9,6,425994,24606,9804,393,9,,,,,,,,,,,,,,,,11,11,11,11,0,21.848219,10770.94629,6935.805664,4608.064453,3204.746338,2176.012695,1480.166382,1050.978149,762.167419,564.668457,442.324371,348.129059,283.638672,234.34404,198.185486,169.624817,144.954605,123.94603,102.067818,85.270111,72.500191,60.691444,51.216991,41.422142,34.281971,28.697992,24.304041,19.727009,4.027788,1.006947,0.091541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TestNumber,DateTime,count_4,count_6,count_14,count_21,count_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2026-05-07 10:48,9521.623047,3869.89917,266.323242,85.386772,5.399057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2026-05-07 10:50,9371.360352,3812.429688,260.294312,80.059402,4.500247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-05-07 10:52,9605.129883,3942.465088,279.225464,87.666428,4.417126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2026-05-07 10:54,9808.698242,4087.149902,302.693237,94.023491,4.296408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2026-05-07 10:56,9949.530273,4162.765137,310.871979,96.302979,4.428762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2026-05-07 10:58,10119.57617,4252.633301,312.828125,96.035385,4.844784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2026-05-07 11:00,10264.24707,4329.580566,322.91037,97.371284,4.981787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2026-05-07 11:04,10402.36914,4402.114746,324.828827,100.003479,3.923494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2026-05-07 11:07,10524.16504,4499.000488,337.788025,106.614624,4.291981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2026-05-07 11:10,10677.88086,4579.841309,341.427643,99.981354,5.168295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2026-05-07 11:13,10689.87695,4574.493164,339.263123,101.344276,4.758377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2026-05-07 11:16,10725.10938,4570.959473,340.831421,100.042534,4.166531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2026-05-07 11:18,10715.96289,4581.497559,337.387177,102.144318,4.389371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2026-05-07 11:21,10755.42871,4587.534668,341.66098,101.01918,3.983984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2026-05-07 11:24,10709.65332,4578.041992,338.907288,102.542351,3.847056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-05-07 11:27,10770.94629,4608.064453,348.129059,102.067818,4.027788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
