#,master_pha.bin._M_elems
0,0
1,0
2,0
3,0
4,0
5,0
6,21171
7,11870
8,7895
9,5631
10,4194
11,3302
12,2687
13,2162
14,1804
15,1455
16,1369
17,1078
18,974
19,870
20,788
21,676
22,597
23,582
24,512
25,475
26,454
27,397
28,372
29,350
30,317
31,293
32,285
33,259
34,274
35,243
36,233
37,216
38,192
39,213
40,189
41,178
42,187
43,169
44,177
45,163
46,146
47,146
48,141
49,137
50,126
51,127
52,119
53,134
54,120
55,106
56,121
57,114
58,115
59,114
60,114
61,95
62,101
63,96
64,89
65,92
66,90
67,84
68,66
69,101
70,89
71,86
72,83
73,77
74,79
75,64
76,75
77,63
78,75
79,69
80,92
81,68
82,82
83,77
84,78
85,70
86,75
87,66
88,62
89,70
90,64
91,64
92,60
93,65
94,75
95,77
96,55
97,66
98,68
99,64
100,65
101,53
102,51
103,57
104,66
105,61
106,69
107,61
108,75
109,57
110,68
111,69
112,53
113,56
114,64
115,63
116,54
117,58
118,63
119,76
120,55
121,63
122,55
123,56
124,73
125,74
126,67
127,61
128,53
129,57
130,69
131,45
132,58
133,60
134,55
135,67
136,61
137,72
138,60
139,51
140,72
141,52
142,75
143,67
144,67
145,67
146,77
147,59
148,57
149,71
150,60
151,76
152,76
153,71
154,79
155,90
156,91
157,81
158,83
159,93
160,86
161,106
162,107
163,94
164,114
165,142
166,120
167,125
168,138
169,129
170,154
171,160
172,200
173,181
174,232
175,201
176,254
177,286
178,308
179,298
180,336
181,385
182,387
183,378
184,442
185,447
186,524
187,561
188,584
189,679
190,671
191,758
192,758
193,859
194,896
195,945
196,1006
197,1141
198,1120
199,1227
200,1326
201,1380
202,1440
203,1476
204,1531
205,1556
206,1684
207,1689
208,1752
209,1829
210,1822
211,1859
212,1911
213,1890
214,1830
215,1913
216,1983
217,1903
218,1974
219,1969
220,1829
221,1960
222,1912
223,1902
224,1791
225,1857
226,1847
227,1757
228,1746
229,1666
230,1628
231,1481
232,1501
233,1411
234,1414
235,1309
236,1269
237,1267
238,1183
239,1135
240,1092
241,1057
242,989
243,957
244,891
245,855
246,789
247,704
248,653
249,683
250,639
251,591
252,546
253,527
254,481
255,462
256,417
257,355
258,367
259,349
260,322
261,298
262,276
263,236
264,219
265,205
266,171
267,178
268,170
269,112
270,139
271,141
272,108
273,114
274,104
275,115
276,72
277,59
278,75
279,86
280,68
281,59
282,49
283,55
284,47
285,45
286,42
287,40
288,54
289,44
290,33
291,39
292,34
293,29
294,36
295,41
296,31
297,22
298,25
299,31
300,30
301,18
302,24
303,36
304,29
305,42
306,28
307,32
308,22
309,18
310,21
311,30
312,23
313,24
314,21
315,37
316,24
317,20
318,26
319,21
320,26
321,34
322,19
323,18
324,28
325,27
326,32
327,21
328,30
329,22
330,21
331,19
332,23
333,38
334,32
335,20
336,27
337,26
338,23
339,32
340,21
341,44
342,22
343,37
344,32
345,32
346,36
347,36
348,25
349,49
350,36
351,34
352,41
353,39
354,45
355,38
356,43
357,43
358,42
359,46
360,49
361,47
362,56
363,42
364,33
365,42
366,55
367,55
368,50
369,57
370,48
371,51
372,47
373,60
374,54
375,43
376,52
377,42
378,58
379,51
380,56
381,68
382,63
383,59
384,42
385,59
386,63
387,58
388,52
389,62
390,64
391,49
392,43
393,71
394,64
395,72
396,57
397,56
398,50
399,53
400,45
401,64
402,62
403,57
404,54
405,63
406,60
407,51
408,58
409,54
410,55
411,51
412,52
413,40
414,58
415,54
416,56
417,68
418,62
419,59
420,44
421,52
422,45
423,36
424,53
425,50
426,43
427,38
428,46
429,34
430,42
431,39
432,44
433,45
434,42
435,44
436,64
437,46
438,35
439,35
440,35
441,37
442,34
443,34
444,38
445,32
446,18
447,28
448,27
449,29
450,23
451,29
452,22
453,29
454,20
455,25
456,29
457,29
458,16
459,28
460,22
461,25
462,23
463,16
464,19
465,18
466,20
467,15
468,24
469,18
470,19
471,11
472,18
473,19
474,12
475,14
476,11
477,15
478,10
479,14
480,9
481,13
482,13
483,10
484,7
485,11
486,8
487,15
488,5
489,7
490,8
491,8
492,6
493,8
494,6
495,11
496,10
497,8
498,2
499,5
500,8
501,4
502,5
503,8
504,10
505,3
506,4
507,2
508,4
509,3
510,2
511,3
512,8
513,3
514,4
515,4
