#,dsp.height.bin._M_elems[100]
0,17
1,18
2,15
3,19
4,26
5,16
6,26
7,16
8,18
9,20
10,19
11,23
12,19
13,19
14,21
15,18
16,14
17,20
18,17
19,26
20,14
21,12
22,9
23,9
24,8
25,6
26,13
27,12
28,14
29,10
30,11
31,22
32,16
33,13
34,13
35,9
36,9
37,17
38,8
39,10
40,11
41,10
42,12
43,10
44,12
45,6
46,9
47,8
48,7
49,8
50,15
51,7
52,9
53,10
54,13
55,7
56,5
57,7
58,9
59,10
60,6
61,8
62,8
63,8
64,7
65,4
66,10
67,6
68,11
69,6
70,10
71,7
72,3
73,6
74,8
75,5
76,6
77,6
78,4
79,4
80,7
81,9
82,3
83,8
84,9
85,11
86,2
87,4
88,6
89,8
90,6
91,1
92,7
93,4
94,10
95,7
96,4
97,2
98,4
99,4
100,1
101,2
102,5
103,3
104,4
105,4
106,5
107,4
108,4
109,10
110,2
111,5
112,4
113,10
114,3
115,4
116,3
117,2
118,7
119,6
120,6
121,5
122,6
123,3
124,4
125,3
126,4
127,3
128,2
129,4
130,2
131,5
132,5
133,0
134,6
135,4
136,0
137,1
138,3
139,1
140,7
141,2
142,5
143,3
144,2
145,7
146,3
147,4
148,3
149,0
150,1
151,3
152,3
153,6
154,6
155,5
156,1
157,4
158,7
159,3
160,5
161,7
162,2
163,2
164,6
165,1
166,4
167,2
168,1
169,1
170,5
171,1
172,6
173,0
174,4
175,2
176,4
177,3
178,0
179,1
180,3
181,5
182,4
183,1
184,5
185,3
186,2
187,2
188,2
189,4
190,4
191,3
192,2
193,1
194,3
195,2
196,5
197,3
198,5
199,2
200,3
201,1
202,4
203,5
204,7
205,2
206,4
207,2
208,7
209,2
210,3
211,3
212,7
213,3
214,1
215,1
216,4
217,4
218,4
219,2
220,3
221,4
222,5
223,4
224,3
225,5
226,4
227,4
228,2
229,6
230,4
231,3
232,2
233,5
234,7
235,4
236,3
237,2
238,6
239,0
240,5
241,5
242,7
243,6
244,5
245,5
246,5
247,5
248,7
249,8
250,4
251,5
252,5
253,8
254,5
255,10
256,7
257,3
258,14
259,9
260,8
261,8
262,9
263,9
264,5
265,13
266,13
267,8
268,11
269,6
270,11
271,11
272,14
273,11
274,10
275,21
276,20
277,7
278,21
279,17
280,13
281,17
282,25
283,17
284,14
285,26
286,19
287,24
288,22
289,18
290,26
291,24
292,31
293,29
294,43
295,24
296,34
297,31
298,43
299,45
300,32
301,31
302,43
303,48
304,38
305,65
306,50
307,65
308,64
309,68
310,64
311,59
312,42
313,58
314,67
315,66
316,69
317,84
318,98
319,87
320,89
321,95
322,109
323,110
324,97
325,114
326,116
327,108
328,128
329,129
330,162
331,142
332,153
333,131
334,149
335,155
336,183
337,172
338,193
339,188
340,179
341,191
342,223
343,192
344,226
345,230
346,226
347,263
348,276
349,266
350,281
351,271
352,307
