#,dsp.height.bin._M_elems[20]
0,856
1,700
2,702
3,539
4,564
5,526
6,485
7,458
8,456
9,358
10,345
11,345
12,325
13,307
14,320
15,266
16,239
17,269
18,255
19,223
20,239
21,219
22,228
23,228
24,195
25,177
26,210
27,176
28,192
29,192
30,176
31,157
32,169
33,141
34,163
35,155
36,135
37,161
38,149
39,124
40,155
41,133
42,121
43,140
44,154
45,142
46,137
47,127
48,124
49,135
50,117
51,125
52,118
53,124
54,127
55,126
56,127
57,83
58,126
59,110
60,117
61,120
62,133
63,115
64,109
65,97
66,96
67,103
68,102
69,125
70,100
71,113
72,112
73,98
74,105
75,125
76,116
77,101
78,85
79,103
80,114
81,91
82,110
83,112
84,83
85,113
86,121
87,98
88,105
89,91
90,120
91,115
92,94
93,105
94,111
95,85
96,119
97,92
98,105
99,92
100,118
101,86
102,128
103,114
104,101
105,109
106,102
107,115
108,109
109,105
110,116
111,113
112,107
113,95
114,114
115,117
116,113
117,139
118,112
119,110
120,136
121,108
122,113
123,118
124,102
125,110
126,119
127,127
128,111
129,124
130,121
131,120
132,129
133,112
134,160
135,142
136,172
137,136
138,138
139,137
140,176
141,161
142,196
143,177
144,181
145,198
146,224
147,196
148,237
149,243
150,256
151,271
152,325
153,333
154,339
155,338
156,381
157,378
158,466
159,470
160,511
161,501
162,592
163,584
164,647
165,719
166,756
167,827
168,898
169,941
170,1008
171,1069
172,1133
173,1242
174,1412
175,1352
176,1505
177,1551
178,1783
179,1791
180,1937
181,1935
182,2216
183,2120
184,2461
185,2398
186,2652
187,2722
188,2940
189,2766
190,3072
191,2984
192,3243
193,3085
194,3459
195,3439
196,3455
197,3502
198,3579
199,3549
200,3603
201,3530
202,3604
203,3467
204,3632
205,3459
206,3605
207,3400
208,3507
209,3345
210,3382
211,2928
212,3110
213,2928
214,2960
215,2775
216,2719
217,2480
218,2478
219,2257
220,2301
221,2158
222,2076
223,1972
224,1828
225,1708
226,1669
227,1541
228,1408
229,1375
230,1270
231,1157
232,1198
233,996
234,945
235,842
236,851
237,726
238,715
239,618
240,635
241,557
242,567
243,490
244,407
245,394
246,390
247,317
248,310
249,283
250,262
251,243
252,204
253,185
254,184
255,171
256,151
257,130
258,103
259,111
260,99
261,88
262,87
263,73
264,70
265,73
266,65
267,53
268,57
269,60
270,46
271,45
272,40
273,34
274,43
275,40
276,38
277,35
278,34
279,33
280,39
281,36
282,41
283,34
284,30
285,25
286,29
287,36
288,37
289,21
290,15
291,20
292,34
293,23
294,22
295,23
296,30
297,25
298,18
299,23
